match_no,date,stage,venue,city,innings,batting_team,bowling_team,batting_team_full,bowling_team_full,over,legal_ball_number,is_legal_delivery,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,runs_this_ball,is_wicket,wicket_type,player_dismissed,fielder,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,is_boundary,is_dot,phase,target,runs_to_win,rrr
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,8.3,50,0,Ayush Mhatre,Marcus Stoinis,0,1,1,0,0,0,1,0,,,,90,1,9,50,70,10.8,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,8.3,51,1,Ayush Mhatre,Marcus Stoinis,1,0,0,0,0,0,1,0,,,,91,1,9,51,69,10.71,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,8.4,52,1,Ruturaj Gaikwad,Marcus Stoinis,2,0,0,0,0,0,2,0,,,,93,1,9,52,68,10.73,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,8.5,53,1,Ruturaj Gaikwad,Marcus Stoinis,1,0,0,0,0,0,1,0,,,,94,1,9,53,67,10.64,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,8.6,54,1,Ayush Mhatre,Marcus Stoinis,0,0,0,0,0,0,0,0,,,,94,1,9,54,66,10.44,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,9.1,55,1,Ruturaj Gaikwad,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,95,1,9,55,65,10.36,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,9.2,56,1,Ayush Mhatre,Yuzvendra Chahal,0,0,0,0,0,0,0,0,,,,95,1,9,56,64,10.18,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,9.3,57,1,Ayush Mhatre,Yuzvendra Chahal,2,0,0,0,0,0,2,0,,,,97,1,9,57,63,10.21,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,9.4,58,1,Ayush Mhatre,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,98,1,9,58,62,10.14,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,9.5,59,1,Ruturaj Gaikwad,Yuzvendra Chahal,2,0,0,0,0,0,2,0,,,,100,1,9,59,61,10.17,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,9.6,60,1,Ruturaj Gaikwad,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,101,1,9,60,60,10.1,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,10.1,61,1,Ruturaj Gaikwad,Vijaykumar Vyshak,1,0,0,0,0,0,1,0,,,,102,1,9,61,59,10.03,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,10.2,62,1,Ayush Mhatre,Vijaykumar Vyshak,1,0,0,0,0,0,1,0,,,,103,1,9,62,58,9.97,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,10.3,63,1,Ruturaj Gaikwad,Vijaykumar Vyshak,2,0,0,0,0,0,2,0,,,,105,1,9,63,57,10,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,10.4,64,1,Ruturaj Gaikwad,Vijaykumar Vyshak,1,0,0,0,0,0,1,0,,,,106,1,9,64,56,9.94,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,10.5,65,1,Ayush Mhatre,Vijaykumar Vyshak,4,0,0,0,0,0,4,0,,,,110,1,9,65,55,10.15,1,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,10.6,66,1,Ayush Mhatre,Vijaykumar Vyshak,0,0,0,0,0,0,0,0,,,,110,1,9,66,54,10,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.1,67,1,Ruturaj Gaikwad,Yuzvendra Chahal,0,0,0,0,0,0,0,1,bowled,Ruturaj Gaikwad,,110,2,8,67,53,9.85,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.2,68,1,Shivam Dube,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,111,2,8,68,52,9.79,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.3,69,1,Ayush Mhatre,Yuzvendra Chahal,0,0,0,0,0,0,0,0,,,,111,2,8,69,51,9.65,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.4,70,1,Ayush Mhatre,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,112,2,8,70,50,9.6,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.5,71,1,Shivam Dube,Yuzvendra Chahal,0,0,0,0,0,0,0,0,,,,112,2,8,71,49,9.46,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.6,71,0,Shivam Dube,Yuzvendra Chahal,0,1,1,0,0,0,1,0,,,,113,2,8,71,49,9.55,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.6,71,0,Shivam Dube,Yuzvendra Chahal,0,2,1,0,0,0,2,0,,,,115,2,8,71,49,9.72,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.6,72,1,Shivam Dube,Yuzvendra Chahal,1,0,0,0,0,0,1,0,,,,116,2,8,72,48,9.67,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,11.6,72,0,Ayush Mhatre,Yuzvendra Chahal,1,1,0,0,0,1,2,0,,,,118,2,8,72,48,9.83,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,12.1,73,1,Shivam Dube,Vijaykumar Vyshak,1,0,0,0,0,0,1,0,,,,119,2,8,73,47,9.78,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,12.2,74,1,Ayush Mhatre,Vijaykumar Vyshak,4,0,0,0,0,0,4,0,,,,123,2,8,74,46,9.97,1,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,12.3,75,1,Ayush Mhatre,Vijaykumar Vyshak,0,0,0,0,0,0,0,1,caught,Ayush Mhatre,Yuzvendra Chahal,123,3,7,75,45,9.84,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,12.4,76,1,Kartik Sharma,Vijaykumar Vyshak,0,0,0,0,0,0,0,0,,,,123,3,7,76,44,9.71,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,12.5,77,1,Kartik Sharma,Vijaykumar Vyshak,1,0,0,0,0,0,1,0,,,,124,3,7,77,43,9.66,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,12.6,78,1,Shivam Dube,Vijaykumar Vyshak,1,0,0,0,0,0,1,0,,,,125,3,7,78,42,9.62,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,13.1,79,1,Shivam Dube,Marco Jansen,2,0,0,0,0,0,2,0,,,,127,3,7,79,41,9.65,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,13.2,80,1,Shivam Dube,Marco Jansen,2,0,0,0,0,0,2,0,,,,129,3,7,80,40,9.67,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,13.3,81,1,Shivam Dube,Marco Jansen,1,0,0,0,0,0,1,0,,,,130,3,7,81,39,9.63,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,13.4,82,1,Kartik Sharma,Marco Jansen,0,0,0,0,0,0,0,1,lbw,Kartik Sharma,,130,4,6,82,38,9.51,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,13.5,83,1,Sarfaraz Khan,Marco Jansen,0,0,0,0,0,0,0,0,,,,130,4,6,83,37,9.4,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,13.6,84,1,Sarfaraz Khan,Marco Jansen,0,0,0,0,0,0,0,0,,,,130,4,6,84,36,9.29,0,1,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,14.1,85,1,Shivam Dube,Arshdeep Singh,1,0,0,0,0,0,1,0,,,,131,4,6,85,35,9.25,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,14.2,86,1,Sarfaraz Khan,Arshdeep Singh,4,0,0,0,0,0,4,0,,,,135,4,6,86,34,9.42,1,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,14.3,87,1,Sarfaraz Khan,Arshdeep Singh,4,0,0,0,0,0,4,0,,,,139,4,6,87,33,9.59,1,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,14.4,88,1,Sarfaraz Khan,Arshdeep Singh,4,0,0,0,0,0,4,0,,,,143,4,6,88,32,9.75,1,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,14.5,89,1,Sarfaraz Khan,Arshdeep Singh,1,0,0,0,0,0,1,0,,,,144,4,6,89,31,9.71,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,14.6,90,1,Shivam Dube,Arshdeep Singh,1,0,0,0,0,0,1,0,,,,145,4,6,90,30,9.67,0,0,Middle,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,15.1,91,1,Shivam Dube,Xavier Bartlett,2,0,0,0,0,0,2,0,,,,147,4,6,91,29,9.69,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,15.2,92,1,Shivam Dube,Xavier Bartlett,0,0,0,0,0,0,0,0,,,,147,4,6,92,28,9.59,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,15.3,93,1,Shivam Dube,Xavier Bartlett,0,0,0,0,0,0,0,0,,,,147,4,6,93,27,9.48,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,15.4,94,1,Shivam Dube,Xavier Bartlett,1,0,0,0,0,0,1,0,,,,148,4,6,94,26,9.45,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,15.5,94,0,Sarfaraz Khan,Xavier Bartlett,0,1,1,0,0,0,1,0,,,,149,4,6,94,26,9.51,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,15.5,95,1,Sarfaraz Khan,Xavier Bartlett,6,0,0,0,0,0,6,0,,,,155,4,6,95,25,9.79,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,15.6,96,1,Sarfaraz Khan,Xavier Bartlett,1,0,0,0,0,0,1,0,,,,156,4,6,96,24,9.75,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,16.1,97,1,Sarfaraz Khan,Vijaykumar Vyshak,4,0,0,0,0,0,4,0,,,,160,4,6,97,23,9.9,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,16.2,98,1,Sarfaraz Khan,Vijaykumar Vyshak,4,0,0,0,0,0,4,0,,,,164,4,6,98,22,10.04,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,16.3,99,1,Sarfaraz Khan,Vijaykumar Vyshak,4,0,0,0,0,0,4,0,,,,168,4,6,99,21,10.18,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,16.4,100,1,Sarfaraz Khan,Vijaykumar Vyshak,0,0,0,0,0,0,0,1,caught,Sarfaraz Khan,Nehal Wadhera,168,5,5,100,20,10.08,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,16.5,101,1,Prashant Veer,Vijaykumar Vyshak,0,0,0,0,0,0,0,0,,,,168,5,5,101,19,9.98,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,16.6,102,1,Prashant Veer,Vijaykumar Vyshak,0,0,0,0,0,0,0,0,,,,168,5,5,102,18,9.88,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,17.1,102,0,Shivam Dube,Marco Jansen,0,1,1,0,0,0,1,0,,,,169,5,5,102,18,9.94,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,17.1,103,1,Shivam Dube,Marco Jansen,6,0,0,0,0,0,6,0,,,,175,5,5,103,17,10.19,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,17.2,104,1,Shivam Dube,Marco Jansen,1,0,0,0,0,0,1,0,,,,176,5,5,104,16,10.15,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,17.3,105,1,Prashant Veer,Marco Jansen,4,0,0,0,0,0,4,0,,,,180,5,5,105,15,10.29,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,17.4,106,1,Prashant Veer,Marco Jansen,0,0,0,0,0,0,0,0,,,,180,5,5,106,14,10.19,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,17.5,107,1,Prashant Veer,Marco Jansen,1,0,0,0,0,0,1,0,,,,181,5,5,107,13,10.15,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,17.6,108,1,Shivam Dube,Marco Jansen,1,0,0,0,0,0,1,0,,,,182,5,5,108,12,10.11,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,18.1,109,1,Shivam Dube,Xavier Bartlett,4,0,0,0,0,0,4,0,,,,186,5,5,109,11,10.24,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,18.2,110,1,Shivam Dube,Xavier Bartlett,2,0,0,0,0,0,2,0,,,,188,5,5,110,10,10.25,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,18.3,111,1,Shivam Dube,Xavier Bartlett,1,0,0,0,0,0,1,0,,,,189,5,5,111,9,10.22,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,18.4,112,1,Prashant Veer,Xavier Bartlett,1,0,0,0,0,0,1,0,,,,190,5,5,112,8,10.18,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,18.5,113,1,Shivam Dube,Xavier Bartlett,4,0,0,0,0,0,4,0,,,,194,5,5,113,7,10.3,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,18.6,114,1,Shivam Dube,Xavier Bartlett,0,0,0,0,0,0,0,0,,,,194,5,5,114,6,10.21,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,18.6,114,0,Shivam Dube,Xavier Bartlett,0,1,1,0,0,0,1,0,,,,195,5,5,114,6,10.26,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,19.1,115,1,Prashant Veer,Arshdeep Singh,0,1,0,0,1,0,1,0,,,,196,5,5,115,5,10.23,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,19.2,115,0,Shivam Dube,Arshdeep Singh,0,1,1,0,0,0,1,0,,,,197,5,5,115,5,10.28,0,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,19.2,116,1,Shivam Dube,Arshdeep Singh,4,0,0,0,0,0,4,0,,,,201,5,5,116,4,10.4,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,19.3,117,1,Shivam Dube,Arshdeep Singh,0,0,0,0,0,0,0,0,,,,201,5,5,117,3,10.31,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,19.4,118,1,Shivam Dube,Arshdeep Singh,0,0,0,0,0,0,0,0,,,,201,5,5,118,2,10.22,0,1,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,19.5,119,1,Shivam Dube,Arshdeep Singh,4,0,0,0,0,0,4,0,,,,205,5,5,119,1,10.34,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,1,CSK,PBKS,Chennai Super Kings,Punjab Kings,19.6,120,1,Shivam Dube,Arshdeep Singh,4,0,0,0,0,0,4,0,,,,209,5,5,120,0,10.45,1,0,Death,,,
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,0.1,0,0,Priyansh Arya,Khaleel Ahmed,0,1,1,0,0,0,1,0,,,,1,0,10,0,120,0,0,0,Powerplay,210,209,10.45
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,0.1,1,1,Priyansh Arya,Khaleel Ahmed,4,0,0,0,0,0,4,0,,,,5,0,10,1,119,30,1,0,Powerplay,210,205,10.34
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,0.2,2,1,Priyansh Arya,Khaleel Ahmed,6,0,0,0,0,0,6,0,,,,11,0,10,2,118,33,1,0,Powerplay,210,199,10.12
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,0.3,3,1,Priyansh Arya,Khaleel Ahmed,1,0,0,0,0,0,1,0,,,,12,0,10,3,117,24,0,0,Powerplay,210,198,10.15
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,0.4,4,1,Prabhsimran Singh,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,12,0,10,4,116,18,0,1,Powerplay,210,198,10.24
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,0.5,5,1,Prabhsimran Singh,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,12,0,10,5,115,14.4,0,1,Powerplay,210,198,10.33
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,0.6,6,1,Prabhsimran Singh,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,12,0,10,6,114,12,0,1,Powerplay,210,198,10.42
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,0.6,6,0,Prabhsimran Singh,Khaleel Ahmed,0,1,1,0,0,0,1,0,,,,13,0,10,6,114,13,0,0,Powerplay,210,197,10.37
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,1.1,7,1,Priyansh Arya,Matt Henry,4,0,0,0,0,0,4,0,,,,17,0,10,7,113,14.57,1,0,Powerplay,210,193,10.25
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,1.2,8,1,Priyansh Arya,Matt Henry,6,0,0,0,0,0,6,0,,,,23,0,10,8,112,17.25,1,0,Powerplay,210,187,10.02
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,1.3,9,1,Priyansh Arya,Matt Henry,4,0,0,0,0,0,4,0,,,,27,0,10,9,111,18,1,0,Powerplay,210,183,9.89
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,1.4,10,1,Priyansh Arya,Matt Henry,1,0,0,0,0,0,1,0,,,,28,0,10,10,110,16.8,0,0,Powerplay,210,182,9.93
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,1.5,11,1,Prabhsimran Singh,Matt Henry,4,0,0,0,0,0,4,0,,,,32,0,10,11,109,17.45,1,0,Powerplay,210,178,9.8
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,1.6,12,1,Prabhsimran Singh,Matt Henry,1,0,0,0,0,0,1,0,,,,33,0,10,12,108,16.5,0,0,Powerplay,210,177,9.83
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,2.1,13,1,Prabhsimran Singh,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,33,0,10,13,107,15.23,0,1,Powerplay,210,177,9.93
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,2.2,14,1,Prabhsimran Singh,Khaleel Ahmed,1,0,0,0,0,0,1,0,,,,34,0,10,14,106,14.57,0,0,Powerplay,210,176,9.96
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,2.3,15,1,Priyansh Arya,Khaleel Ahmed,1,0,0,0,0,0,1,0,,,,35,0,10,15,105,14,0,0,Powerplay,210,175,10
7,"Apr 3, 2026",League stage,"MA Chidambaram Stadium, Chennai",Chennai,2,PBKS,CSK,Punjab Kings,Chennai Super Kings,2.4,16,1,Prabhsimran Singh,Khaleel Ahmed,0,0,0,0,0,0,0,0,,,,35,0,10,16,104,13.12,0,1,Powerplay,210,175,10.1
