match_no,innings,batting_team,bowling_team,venue,phase,total_runs,total_wickets,wickets_remaining,balls_bowled,balls_remaining,crr,mom_runs_l30,mom_wkts_l30,mom_dot_rate_l30,mom_bdry_rate_l30,partnership_runs,partnership_balls,y_final_score
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,53,5,5,63,57,5.05,18,2,0.5,0.033,6,11,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,57,5,5,64,56,5.34,22,2,0.467,0.067,10,12,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,61,5,5,65,55,5.63,26,2,0.433,0.1,14,13,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,62,5,5,66,54,5.64,27,2,0.4,0.1,15,14,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,63,5,5,67,53,5.64,27,2,0.4,0.1,16,15,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,64,5,5,68,52,5.65,28,2,0.367,0.1,17,16,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,65,5,5,69,51,5.65,29,1,0.333,0.1,18,17,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,66,5,5,70,50,5.66,29,1,0.333,0.1,19,18,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,66,5,5,71,49,5.58,28,1,0.367,0.1,19,19,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,66,5,5,72,48,5.5,27,1,0.4,0.1,19,20,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,66,5,5,73,47,5.42,27,1,0.4,0.1,19,21,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,72,5,5,74,46,5.84,29,1,0.4,0.1,25,22,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,74,5,5,75,45,5.92,30,1,0.4,0.1,27,23,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,75,5,5,76,44,5.92,30,1,0.4,0.1,28,24,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,79,5,5,77,43,6.16,34,1,0.367,0.133,32,25,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,80,5,5,77,43,6.23,35,1,0.333,0.133,33,26,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,81,5,5,78,42,6.23,36,1,0.3,0.133,34,27,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,82,5,5,79,41,6.23,36,1,0.3,0.133,35,28,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,88,5,5,80,40,6.6,41,1,0.3,0.167,41,29,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,94,5,5,81,39,6.96,47,0,0.267,0.2,47,30,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,98,5,5,82,38,7.17,51,0,0.233,0.233,51,31,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,102,5,5,83,37,7.37,55,0,0.2,0.267,55,32,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,108,5,5,84,36,7.71,60,0,0.2,0.3,61,33,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,109,5,5,85,35,7.69,61,0,0.167,0.3,62,34,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,110,5,5,86,34,7.67,61,0,0.167,0.3,63,35,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,116,5,5,87,33,8.0,66,0,0.167,0.333,69,36,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,116,5,5,88,32,7.91,66,0,0.167,0.333,69,37,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,117,5,5,89,31,7.89,66,0,0.167,0.333,70,38,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Middle,118,5,5,90,30,7.87,67,0,0.133,0.333,71,39,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,124,5,5,91,29,8.18,72,0,0.133,0.367,77,40,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,124,5,5,92,28,8.09,71,0,0.167,0.367,77,41,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,124,5,5,93,27,8.0,67,0,0.2,0.333,77,42,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,125,5,5,94,26,7.98,64,0,0.2,0.3,78,43,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,126,5,5,95,25,7.96,64,0,0.2,0.3,79,44,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,126,6,4,96,24,7.88,63,1,0.233,0.3,79,45,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,126,6,4,97,23,7.79,62,1,0.267,0.3,0,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,126,6,4,98,22,7.71,61,1,0.3,0.3,0,2,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,127,6,4,99,21,7.7,61,1,0.3,0.3,1,3,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,128,6,4,100,20,7.68,62,1,0.267,0.3,2,4,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,132,6,4,101,19,7.84,66,1,0.233,0.333,6,5,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,133,6,4,101,19,7.9,67,1,0.2,0.333,7,6,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,134,6,4,102,18,7.88,62,1,0.2,0.3,8,7,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,135,6,4,103,17,7.86,61,1,0.2,0.3,9,8,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,136,6,4,104,16,7.85,61,1,0.2,0.3,10,9,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,140,6,4,105,15,8.0,61,1,0.2,0.3,14,10,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,140,7,3,106,14,7.92,60,2,0.233,0.3,14,11,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,141,7,3,106,14,7.98,60,2,0.233,0.3,1,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,141,8,2,107,13,7.91,59,3,0.267,0.3,1,2,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,141,8,2,108,12,7.83,53,3,0.3,0.267,0,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,142,8,2,108,12,7.89,48,3,0.3,0.233,1,2,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,144,8,2,109,11,7.93,46,3,0.3,0.2,3,3,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,145,8,2,110,10,7.91,43,3,0.3,0.167,4,4,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,145,8,2,111,9,7.84,37,3,0.333,0.133,4,5,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,146,8,2,112,8,7.82,37,3,0.333,0.133,5,6,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,148,8,2,113,7,7.86,38,3,0.333,0.133,7,7,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,149,8,2,114,6,7.84,33,3,0.333,0.1,8,8,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,149,8,2,115,5,7.77,33,3,0.333,0.1,8,9,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,151,8,2,116,4,7.81,34,3,0.333,0.1,10,10,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,157,8,2,117,3,8.05,39,3,0.333,0.133,16,11,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,161,8,2,118,2,8.19,37,3,0.333,0.133,20,12,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,161,9,1,119,1,8.12,37,4,0.333,0.133,20,13,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,162,9,1,119,1,8.17,38,4,0.3,0.133,1,1,163
46,1,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Death,163,9,1,120,0,8.15,38,4,0.3,0.133,2,2,163
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,0,0,10,1,119,0.0,0,0,1.0,0.0,0,1,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,6,0,10,2,118,18.0,6,0,0.5,0.5,6,2,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,10,0,10,3,117,20.0,10,0,0.333,0.667,10,3,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,10,0,10,4,116,15.0,10,0,0.5,0.5,10,4,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,10,0,10,5,115,12.0,10,0,0.6,0.4,10,5,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,11,0,10,6,114,11.0,11,0,0.5,0.333,11,6,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,12,0,10,7,113,10.29,12,0,0.429,0.286,12,7,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,16,0,10,8,112,12.0,16,0,0.375,0.375,16,8,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,17,0,10,9,111,11.33,17,0,0.333,0.333,17,9,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,17,0,10,10,110,10.2,17,0,0.4,0.3,17,10,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,17,0,10,11,109,9.27,17,0,0.455,0.273,17,11,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,21,0,10,12,108,10.5,21,0,0.417,0.333,21,12,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,25,0,10,13,107,11.54,25,0,0.385,0.385,25,13,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,29,0,10,14,106,12.43,29,0,0.357,0.429,29,14,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,29,1,9,15,105,11.6,29,1,0.4,0.4,29,15,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,30,1,9,16,104,11.25,30,1,0.375,0.375,1,1,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,30,1,9,17,103,10.59,30,1,0.412,0.353,1,2,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,30,1,9,18,102,10.0,30,1,0.444,0.333,1,3,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,31,1,9,19,101,9.79,31,1,0.421,0.316,2,4,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,32,1,9,20,100,9.6,32,1,0.4,0.3,3,5,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,34,1,9,20,100,10.2,34,1,0.381,0.286,5,6,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,40,1,9,21,99,11.43,40,1,0.364,0.318,11,7,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,44,1,9,22,98,12.0,44,1,0.348,0.348,15,8,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,49,1,9,22,98,13.36,49,1,0.333,0.375,20,9,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,50,1,9,23,97,13.04,50,1,0.32,0.36,21,10,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,51,1,9,24,96,12.75,51,1,0.308,0.346,22,11,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,57,1,9,25,95,13.68,57,1,0.296,0.37,28,12,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,58,1,9,26,94,13.38,58,1,0.286,0.357,29,13,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,59,1,9,27,93,13.11,59,1,0.276,0.345,30,14,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,65,1,9,28,92,13.93,65,1,0.267,0.367,36,15,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,71,1,9,29,91,14.69,71,1,0.233,0.4,42,16,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,71,1,9,30,90,14.2,65,1,0.267,0.367,42,17,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,72,1,9,31,89,13.94,62,1,0.267,0.333,43,18,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,76,1,9,32,88,14.25,66,1,0.233,0.367,47,19,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,82,1,9,33,87,14.91,72,1,0.2,0.4,53,20,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,83,1,9,34,86,14.65,72,1,0.2,0.4,54,21,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,84,1,9,35,85,14.4,72,1,0.2,0.4,55,22,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Powerplay,90,1,9,36,84,15.0,74,1,0.2,0.4,61,23,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,91,1,9,37,83,14.76,74,1,0.2,0.4,62,24,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,97,1,9,38,82,15.32,80,1,0.167,0.433,68,25,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,98,1,9,39,81,15.08,81,1,0.133,0.433,69,26,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,99,1,9,40,80,14.85,78,1,0.133,0.4,70,27,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,100,1,9,41,79,14.63,75,1,0.133,0.367,71,28,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,106,1,9,42,78,15.14,77,1,0.133,0.367,77,29,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,112,1,9,43,77,15.63,83,0,0.1,0.4,83,30,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,114,1,9,44,76,15.55,84,0,0.1,0.4,85,31,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,120,1,9,45,75,16.0,90,0,0.067,0.433,91,32,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,121,1,9,46,74,15.78,91,0,0.033,0.433,92,33,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,122,1,9,47,73,15.57,91,0,0.033,0.433,93,34,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,123,1,9,48,72,15.38,91,0,0.033,0.433,94,35,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,123,2,8,49,71,15.06,89,1,0.067,0.433,94,36,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,123,2,8,50,70,14.76,83,1,0.1,0.4,0,1,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,123,2,8,51,69,14.47,79,1,0.133,0.367,0,2,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,124,2,8,51,69,14.59,75,1,0.133,0.333,1,3,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,125,2,8,52,68,14.42,75,1,0.133,0.333,2,4,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,125,3,7,53,67,14.15,74,2,0.167,0.333,2,5,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,125,3,7,54,66,13.89,68,2,0.2,0.3,0,1,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,127,3,7,54,66,14.11,69,2,0.2,0.3,2,2,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,128,3,7,55,65,13.96,69,2,0.2,0.3,3,3,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,134,3,7,56,64,14.36,69,2,0.2,0.3,9,4,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,136,3,7,57,63,14.32,65,2,0.2,0.267,11,5,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,137,3,7,58,62,14.17,66,2,0.167,0.267,12,6,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,139,3,7,59,61,14.14,67,2,0.167,0.267,14,7,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,141,3,7,60,60,14.1,65,2,0.167,0.233,16,8,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,145,3,7,61,59,14.26,63,2,0.167,0.233,20,9,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,146,3,7,61,59,14.36,63,2,0.167,0.233,21,10,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,147,3,7,62,58,14.23,63,2,0.167,0.233,22,11,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,148,3,7,63,57,14.1,58,2,0.167,0.2,23,12,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,148,4,6,64,56,13.88,57,3,0.2,0.2,23,13,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,154,4,6,65,55,14.22,57,3,0.2,0.2,6,1,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,155,4,6,66,54,14.09,57,3,0.2,0.2,7,2,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,157,4,6,67,53,14.06,58,3,0.2,0.2,9,3,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,158,4,6,68,52,13.94,58,3,0.2,0.2,10,4,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,159,4,6,69,51,13.83,53,3,0.2,0.167,11,5,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,159,4,6,70,50,13.63,47,3,0.233,0.133,11,6,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,160,4,6,71,49,13.52,46,3,0.233,0.133,12,7,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,160,4,6,72,48,13.33,40,3,0.267,0.1,12,8,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,160,5,5,73,47,13.15,39,4,0.3,0.1,12,9,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,161,5,5,74,46,13.05,39,4,0.3,0.1,1,1,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,162,5,5,75,45,12.96,39,4,0.3,0.1,2,2,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,162,5,5,76,44,12.79,39,3,0.3,0.1,2,3,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,163,5,5,77,43,12.7,40,3,0.267,0.1,3,4,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,164,5,5,78,42,12.62,41,3,0.233,0.1,4,5,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,165,5,5,79,41,12.53,41,3,0.233,0.1,5,6,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,165,5,5,80,40,12.38,40,3,0.267,0.1,5,7,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,165,5,5,81,39,12.22,40,2,0.267,0.1,5,8,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,166,5,5,81,39,12.3,41,2,0.233,0.1,6,9,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,167,5,5,81,39,12.37,40,2,0.233,0.1,7,10,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,169,5,5,81,39,12.52,41,2,0.233,0.1,9,11,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,170,5,5,82,38,12.44,36,2,0.233,0.067,10,12,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,170,5,5,83,37,12.29,34,2,0.267,0.067,10,13,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,171,5,5,84,36,12.21,34,2,0.267,0.067,11,14,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,171,5,5,85,35,12.07,32,2,0.3,0.067,11,15,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,171,5,5,86,34,11.93,30,2,0.333,0.067,11,16,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,172,5,5,87,33,11.86,27,2,0.333,0.033,12,17,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,173,5,5,88,32,11.8,27,2,0.333,0.033,13,18,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,174,5,5,89,31,11.73,27,2,0.333,0.033,14,19,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Middle,175,5,5,90,30,11.67,27,2,0.333,0.033,15,20,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,179,5,5,91,29,11.8,31,1,0.3,0.067,19,21,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,180,5,5,92,28,11.74,26,1,0.3,0.033,20,22,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,181,5,5,93,27,11.68,26,1,0.3,0.033,21,23,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,182,5,5,94,26,11.62,25,1,0.3,0.033,22,24,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,188,5,5,95,25,11.87,30,1,0.3,0.067,28,25,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,192,5,5,96,24,12.0,33,1,0.3,0.1,32,26,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,192,5,5,97,23,11.88,33,1,0.3,0.1,32,27,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,198,5,5,98,22,12.12,38,1,0.3,0.133,38,28,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,199,5,5,99,21,12.06,39,1,0.267,0.133,39,29,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,205,5,5,100,20,12.3,45,0,0.233,0.167,45,30,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,205,5,5,101,19,12.18,44,0,0.267,0.167,45,31,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,206,5,5,102,18,12.12,44,0,0.267,0.167,46,32,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,207,5,5,102,18,12.18,45,0,0.233,0.167,47,33,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,209,5,5,103,17,12.17,46,0,0.233,0.167,49,34,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,210,5,5,103,17,12.23,46,0,0.233,0.167,50,35,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,212,5,5,104,16,12.23,47,0,0.233,0.167,52,36,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,213,5,5,105,15,12.17,48,0,0.2,0.167,53,37,228
47,1,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Death,214,5,5,106,14,12.11,49,0,0.167,0.167,54,38,228
